Unnamed: 0,FileName,PortionType,FoodCode,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,BaseUnit,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
1189,072302330.png,smallest,42111100,"Peanuts, roasted, salted",1/8 cup,0.125,563,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302330.png,Appears to be a small pile of pinto beans — likely cooked/boiled (or canned) pinto beans rather than a sauced baked-bean preparation.,['41104080'],0.9725761204957962,0.8341484069824219,0.0787438190233645,0.125,cup,"1 piece ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,1 cup",1/8 cup,,0.2,,cup,146.0,18.25,29.200000000000003,109.3175,174.90800000000004,5.115475,8.18476,2.7849500000000003,4.455920000000001,9.58125,15.330000000000002
1190,080802154.png,largest,41205010,Refried beans,2 cups,2.0,564,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802154.png,Likely refried beans — appears to be mashed pinto beans (cooked and mashed with typical seasonings/fat).,['41205010'],1.0640447214245796,0.8444291949272156,0.0890238903494084,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,1.5,,cup,260.0,520.0,390.0,468.0,351.0,25.896000000000004,19.422000000000004,70.46000000000001,52.845,10.451999999999998,7.838999999999999
1191,080802150.png,median,41205010,Refried beans,1 cup,1.0,564,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802150.png,"Likely vegetable fritters — appears to be Indian-style pakoras (onion bhaji or carrot pakora), made from shredded onion or carrot mixed with chickpea (gram) flour and spices, deep-fried.",['75440400'],1.1328377107779184,0.7874579429626465,0.0878417020853741,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",,,0.5,,cup,260.0,260.0,130.0,234.0,117.0,12.948000000000002,6.474000000000001,35.230000000000004,17.615000000000002,5.225999999999999,2.6129999999999995
1192,080802147.png,smallest,41205010,Refried beans,1/4 cup,0.25,564,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802147.png,Likely a small scoop of refried beans — mashed pinto/black beans cooked and fried with onion/seasonings.,['41205010'],1.1079572985569637,0.9567502737045288,0.0587986657260447,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.12,,cup,260.0,65.0,31.2,58.5,28.08,3.2370000000000005,1.55376,8.807500000000001,4.2276,1.3064999999999998,0.6271199999999999
1196,050908437.png,largest,12210420,"Coffee creamer, powder, flavored",1 packet,1.0,569,61573,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050908437.png,Likely a packaged ready-to-eat breakfast cake — appears to be a single-serving pancake/waffle (probably a microwaveable/ready-to-eat waffle or pancake). I'm not certain due to the small image size.,['55200020'],0.9787429019808768,0.8344686031341553,0.0651280016973496,1.0,packet,"2 teaspoons ,1 teaspoon ,2 tablespoons ,1 tablespoon ,1 packet",1 packet,,1,,packet,3.0,3.0,3.0,14.46,14.46,0.0204,0.0204,2.2626,2.2626,0.6441,0.6441
1209,081302135.png,largest,71101000,"Potato, baked, peel not eaten",2 cups,2.0,581,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081302135.png,Appears to be mashed sweet potatoes (mashed yams). Possibly—if dairy/cheddar was added—cheesy mashed potatoes.,['73409000'],1.1091095124681791,0.860258162021637,0.0957946944760781,2.0,cup,"1 potato ,3/4 potato ,1/2 potato ,1/4 potato ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,1,,cup,130.0,260.0,130.0,241.8,120.9,5.07,2.535,55.77,27.885,0.26,0.13
1210,081302130.png,median,71101000,"Potato, baked, peel not eaten",3/4 cup,0.75,581,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081302130.png,Likely a small mound of mashed sweet potato (or yam) — an orange-colored puree. Could also be butternut squash or carrot puree depending on seasoning.,['91407120'],1.1868355507651964,0.9550495743751526,0.0577311560624394,0.75,cup,"1 potato ,3/4 potato ,1/2 potato ,1/4 potato ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.25,,cup,130.0,97.5,32.5,90.675,30.225,1.90125,0.63375,20.91375,6.97125,0.0975,0.0325
1212,080602508.png,largest,75205021,"Green beans, fresh, cooked, no added fat",2 cups,2.0,582,10082,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602508.png,"Appears to be green beans (string beans), likely the thin ""haricots verts"" variety, simply steamed or blanched.",['75205021'],0.9253047168254852,0.788170576095581,0.0542482947837162,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece ,2 pieces ,3 pieces ,4 pieces ,5 pieces ,6 pieces",1 cup,,1.0,,cup,140.0,280.0,140.0,89.60000000000001,44.8,5.32,2.66,20.272,10.136,0.644,0.322
1213,080602502.png,median,75205021,"Green beans, fresh, cooked, no added fat",1/2 cup,0.5,582,10082,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602502.png,"Appears to be green beans (haricots verts), likely steamed or blanched.",['75205021'],0.9577092458804448,0.8183799386024475,0.083610573595412,0.5,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece ,2 pieces ,3 pieces ,4 pieces ,5 pieces ,6 pieces",1/4 cup,,0.25,,cup,140.0,70.0,35.0,22.4,11.2,1.33,0.665,5.0680000000000005,2.5340000000000003,0.161,0.0805
1215,100708124.png,largest,14201010,"Cheese, cottage, creamed, large or small curd",2 cups,2.0,583,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100708124.png,"Appears to be cottage cheese — likely plain, small-curd cottage cheese (could also be ricotta-style fresh cheese).",['14201010'],1.080283666153749,0.8078699111938477,0.081884849178358,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/2 cup,,0.5,,cup,210.0,420.0,105.0,411.6,102.9,46.704,11.676,14.196,3.549,18.06,4.515
1216,100708120.png,median,14201010,"Cheese, cottage, creamed, large or small curd",1 cup,1.0,583,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100708120.png,Appears to be mashed potatoes — likely boiled and hand-mashed with butter and milk/cream. Could also possibly be a cauliflower mash or a ricotta-style fresh cheese if not potato.,['71501010'],1.0863963320851326,0.8397953510284424,0.0969680876573868,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.25,,cup,210.0,210.0,52.5,205.8,51.45,23.352,5.838,7.098,1.7745,9.03,2.2575
1217,100708117.png,smallest,14201010,"Cheese, cottage, creamed, large or small curd",1/4 cup,0.25,583,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100708117.png,"Likely a small scoop of ricotta (a fresh, grainy white cheese). Could also be cottage cheese or a coarse mashed potato/mashed cauliflower—appears to be a fresh, creamy, slightly lumpy white dairy/vegetable mash.",['14201500'],1.1010568325718244,0.906975507736206,0.0692052831534403,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.12,,cup,210.0,52.5,25.2,51.45,24.696,5.838,2.80224,1.7745,0.8517600000000001,2.2575,1.0836
1218,050908437.png,largest,12210505,"Coffee creamer,powder, sugar free, flavored",1 packet,1.0,584,61573,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050908437.png,"Likely a packaged, store‑bought pancake — appears to be a pre‑cooked/frozen pancake (single serving) in retail packaging.",['55100010'],0.9474055379629136,0.7404435873031616,0.0620049585814505,1.0,packet,"2 teaspoons ,1 teaspoon ,2 tablespoons ,1 tablespoon ,1 packet",1 packet,,1,,packet,3.0,3.0,3.0,15.87,15.87,0.0744,0.0744,1.7787000000000002,1.7787000000000002,0.9876,0.9876
1227,091002109.png,largest,41420010,Soybean curd,2 cups,2.0,589,10207,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091002109.png,"Likely diced luncheon meat (e.g., Spam) — small, uniform pale-pink cubes. Could also be processed ham or another diced cured/processed meat; not certain from the image.",['25230530'],0.9971764539678892,0.7189509272575378,0.138067944383274,2.0,cup,"1 piece ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,2,,cup,248.0,496.0,496.0,302.56,302.56,35.5632,35.5632,5.8528,5.8528,18.3024,18.3024
1228,060911109.png,median,41420010,Soybean curd,1 piece,1.0,589,61718,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/060911109.png,"Appears to be a small square of shortbread (a buttery, dense cookie). Could also possibly be a small piece of dense butter cake or simply a pat of butter—hard to be certain from the photo.",['53239000'],1.0794484560688338,0.8637920022010803,0.0818950211171006,1.0,piece,"1 piece ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 piece,,1,,piece,120.0,120.0,120.0,73.2,73.2,8.604,8.604,1.416,1.416,4.428,4.428
1229,091002102.png,smallest,41420010,Soybean curd,1/4 cup,0.25,589,10207,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091002102.png,"Appears to be diced cooked chicken breast — likely poached/steamed or lightly roasted. Could also possibly be diced turkey or firm tofu, but chicken seems most likely.",['24120120'],1.006797440846761,0.8869808912277222,0.0654670873735933,0.25,cup,"1 piece ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.125,,cup,248.0,62.0,31.0,37.82,18.91,4.4454,2.2227,0.7316,0.3658,2.2878000000000003,1.1439
1234,113093b.png,median,27150210,Fish sauce,3 tablespoons,0.1875,592,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113093b.png,Likely three measuring spoons holding a thick red sauce — appears to be tomato paste or a concentrated tomato-based condiment (ketchup/barbecue-style sauce).,['74401010'],1.0656807268659274,0.9435668587684632,0.0480401111900984,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",3 tablespoons,,3,,tablespoon,16.0,48.0,48.0,16.8,16.8,2.4288,2.4288,1.7472,1.7472,0.0048,0.0048
1235,113091b.png,smallest,27150210,Fish sauce,1 tablespoon,0.0625,592,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091b.png,Appears to be a spoonful of a red sauce — likely tomato ketchup or a tomato-based condiment. Could also possibly be a red fruit jam or syrup.,['74401010'],1.132201674580574,0.9065242409706116,0.0847471574773362,1.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,1,,tablespoon,16.0,16.0,16.0,5.6000000000000005,5.6000000000000005,0.8096,0.8096,0.5824,0.5824,0.0016,0.0016
1242,051911113.png,largest,51401010,"Bread, rye",1 slice,1.0,597,62308,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/051911113.png,Appears to be a small piece of toasted bread — likely a dry toast/rusk or a browned slice of plain white or wheat bread.,['51188500'],1.014610260228316,0.8261450529098511,0.0896984076477525,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1/2 slice,,1,,slice,10.0,10.0,10.0,25.9,25.9,0.85,0.85,4.83,4.83,0.33,0.33
1243,051911118.png,median,51401010,"Bread, rye",1 slice,0.75,597,61813,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/051911118.png,Appears to be a single small slice of whole‑wheat/brown bread — likely a piece of toasted whole‑grain bread (could also be a rusk or biscotte).,['51300120'],0.9502741729219756,0.7747933268547058,0.074354644329452,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,10.0,10.0,10.0,25.9,25.9,0.85,0.85,4.83,4.83,0.33,0.33
1244,051911118.png,smallest,51401010,"Bread, rye",1 slice,0.125,597,61813,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/051911118.png,Appears to be a small slice of brown/whole-wheat bread — likely a piece of toasted whole-grain bread.,['51300120'],0.9118104189634324,0.7624641060829163,0.049989956748224,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,10.0,10.0,10.0,25.9,25.9,0.85,0.85,4.83,4.83,0.33,0.33
1248,070909409.png,largest,83205450,"Italian dressing, light",6 tablespoons,6.0,603,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/070909409.png,"Appears to be small spoon servings of an amber, translucent gel — likely a jelly/aspic. Possibly coffee jelly (sweet) or a savory consommé/aspic (meat or vegetable stock) set into gelatin.",['91501010'],1.224639505147934,1.1245180368423462,0.0457504443565858,6.0,tablespoon,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1 packet",1 tablespoon,,8,,tablespoon,14.0,84.0,112.0,85.68,114.24,0.3276,0.4368,8.3916,11.1888,5.6112,7.4816
1249,070909413.png,median,83205450,"Italian dressing, light",2 tablespoons,2.0,603,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/070909413.png,Likely packed light brown sugar (appears to be brown sugar measured in two spoons).,['91102010'],1.2401550889015198,0.9317286610603333,0.0811931676615665,2.0,tablespoon,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1 packet",2 tablespoons,,2,,tablespoon,14.0,28.0,28.0,28.56,28.56,0.1092,0.1092,2.7972,2.7972,1.8704,1.8704
1251,101309133.png,largest,75115000,"Mushrooms, raw",2 cups,2.0,604,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101309133.png,"Likely thinly sliced fresh mushrooms (button/cremini/champignon), raw and arranged on a plate — appears to be common white or brown (cremini) mushrooms.",['75115000'],1.1055048629641533,0.8374285101890564,0.1025464806625265,2.0,cup,"1 whole vegetable ,3/4 whole vegetable ,1/2 whole vegetable ,1/4 whole vegetable ,1 slice ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,2,,cup,70.0,140.0,140.0,43.4,43.4,4.0600000000000005,4.0600000000000005,5.781999999999999,5.781999999999999,0.49,0.49
1254,050509119.png,largest,51300050,"Bread, whole grain white",1 slice,1.0,605,62308,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050509119.png,"Likely a single slice of white sandwich bread (possibly Japanese milk bread/shokupan), appears untoasted.",['51101000'],1.069815444946289,0.8866194486618042,0.0938651149747129,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,10.0,10.0,10.0,23.8,23.8,1.066,1.066,4.391,4.391,0.215,0.215
1255,050509129.png,median,51300050,"Bread, whole grain white",1/2 slice,0.5,605,61069,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050509129.png,"Appears to be a half slice of white bread, lightly toasted (a small piece of toast).",['51101010'],0.9058322022358576,0.7801679372787476,0.0493444523248781,0.5,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1/2 slice,,1,,slice,10.0,5.0,10.0,11.9,23.8,0.533,1.066,2.1955,4.391,0.1075,0.215
1256,050509119.png,smallest,51300050,"Bread, whole grain white",1 slice,0.125,605,62308,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050509119.png,"Appears to be a single slice of white sandwich bread (plain, unsliced from a commercial loaf) on a plate.",['51101000'],0.9655488510926564,0.813720166683197,0.0510881959451108,1.0,slice,"1 slice ,3/4 slice ,1/2 slice ,1/4 slice",1 slice,,1,,slice,10.0,10.0,10.0,23.8,23.8,1.066,1.066,4.391,4.391,0.215,0.215
1262,033009101.png,smallest,26319130,"Shrimp, steamed or boiled",1/4 cup,0.25,607,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/033009101.png,"Appears to be cooked shrimp (small prawns), peeled with tails on — likely boiled/steamed or lightly sautéed.",['26319130'],1.055984878540039,0.8179665207862854,0.0872091401772898,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 shrimp ,5 shrimp ,10 shrimp",5 shrimp,,,,cup,135.0,33.75,,30.375,,5.8016250000000005,,0.388125,,0.432,
1272,080802240.png,largest,73102211,"Carrots, fresh, cooked, no added fat",2 cups,2.0,616,10161,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802240.png,Appears to be crinkle-cut carrot slices — likely cooked/steamed (or canned) carrot coins.,['73102220'],1.0436179250478743,0.8981145024299622,0.0667827118656222,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 carrot ,1 whole vegetable ,3/4 whole vegetable ,1/2 whole vegetable ,1/4 whole vegetable ,1 slice",1 cup,,,,cup,155.0,310.0,,133.3,,3.007,,30.845,,0.775,
1279,113093a.png,median,14650100,Cheese sauce,3 tablespoons,0.1875,619,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113093a.png,Likely ground turmeric (turmeric powder) — bright yellow fine spice in measuring spoons; could also possibly be a yellow curry or mustard powder.,['81312100'],1.3594049195448556,1.1825014352798462,0.0771832572964899,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",3 tablespoons,,3,,tablespoon,16.0,48.0,48.0,77.76,77.76,1.584,1.584,3.7248,3.7248,6.2736,6.2736
1280,113091a.png,smallest,14650100,Cheese sauce,1 tablespoon,0.0625,619,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091a.png,Appears to be a white measuring spoon holding a bright yellow substance — likely prepared yellow mustard (could also be ground turmeric or a yellow curry/paste).,['75506010'],1.3034594674905142,1.0177805423736572,0.0999623046277306,1.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,1,,tablespoon,16.0,16.0,16.0,25.92,25.92,0.528,0.528,1.2416,1.2416,2.0912,2.0912
1289,072508126.png,smallest,63133010,"Papaya, raw",1/8 cup,0.125,623,10063,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072508126.png,Appears to be two small cubes of orange gelatin/jelly — likely a fruit-flavored gel (mango or apricot) or a similar agar/gelatin dessert.,['91501020'],1.100518142680327,0.8048362731933594,0.1136952438489645,0.125,cup,"1 medium size ,1/2 medium ,1/4 medium ,3/4 medium ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/8 cup,,0.02,,cup,165.0,20.625,3.3000000000000003,8.86875,1.419,0.0969375,0.01551,2.231625,0.35706,0.053625,0.00858
1290,052008128.png,largest,41201010,Baked beans,3/8 cup,2.0,624,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052008128.png,"Appears to be baked beans — haricot/navy beans in a tomato-based sauce, likely canned-style (English-style stewed baked beans).",['41201010'],0.994488000869751,0.7736753225326538,0.0858967701102389,0.375,cup,"3/4 cup ,1/2 cup ,5/8 cup ,1/8 cup ,1 cup ,1/4 cup ,3/8 cup",1 cup,,1.5,,cup,260.0,97.5,390.0,102.375,409.5,4.406999999999999,17.627999999999997,21.03075,84.12299999999999,0.86775,3.471
1291,052008124.png,median,41201010,Baked beans,1/8 cup,1.0,624,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052008124.png,"Appears to be baked beans in tomato sauce — likely canned-style (e.g., Heinz-type) baked beans.",['41201010'],0.981478123863538,0.7459716796875,0.092040333713847,0.125,cup,"3/4 cup ,1/2 cup ,5/8 cup ,1/8 cup ,1 cup ,1/4 cup ,3/8 cup",1/2 cup,,0.4,,cup,260.0,32.5,104.0,34.125,109.2,1.469,4.700799999999999,7.01025,22.432800000000004,0.28925,0.9256
1292,052008121.png,smallest,41201010,Baked beans,3/4 cup,0.25,624,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052008121.png,Likely baked beans in tomato sauce — appears to be canned-style brown beans simmered in a sweet-tomato sauce.,['41201010'],1.0028785715500514,0.7916246056556702,0.0687521003029348,0.75,cup,"3/4 cup ,1/2 cup ,5/8 cup ,1/8 cup ,1 cup ,1/4 cup ,3/8 cup",1/4 cup,,0.25,,cup,260.0,195.0,65.0,204.75,68.25,8.813999999999998,2.9379999999999997,42.061499999999995,14.0205,1.7355,0.5785
1296,080602545.png,largest,75122200,"Pepper, sweet, red, raw",2 cups,2.0,627,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080602545.png,"Likely diced red bell pepper (sweet red capsicum), raw.",['75122200'],1.124998002747695,0.9414681792259216,0.0770567420237776,2.0,cup,"1 medium ,3/4 pepper ,4/8 pepper ,1/4 pepper ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 slice ,1 whole vegetable",3/4 cup,,1,,cup,150.0,300.0,150.0,78.0,39.0,2.97,1.485,18.09,9.045,0.9,0.45
1302,050610118.png,largest,58131323,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",3 cups,3.0,632,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050610118.png,Likely cheese-filled ravioli (filled pasta) served with a tomato/marinara sauce — appears to be ravioli al pomodoro.,['58131520'],0.9150296658277512,0.7128724455833435,0.0727595981966729,3.0,cup,"1 piece ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1 cup,,1.0,,cup,251.0,753.0,251.0,730.41,243.47,24.3972,8.1324,99.8478,33.282599999999995,25.6773,8.5591
