FileName,PortionType,FoodCodeCommon,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread
081809103.png,median,53510100,"Danish pastry, with fruit",1/2 pastry,0.5,630,62133,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081809103.png,Likely a small piece of baklava — a phyllo pastry layered with nuts and soaked in honey/syrup (appears to be a syrup-glazed nut pastry).,['53441110'],1.203662989,0.984875023,0.068120893
081809101.png,smallest,53510100,"Danish pastry, with fruit",1 pastry,0.125,630,61630,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081809101.png,Likely a small apple tartlet—appears to be a puff‑pastry or tart base topped with thinly sliced apples (possibly a French tarte fine or apple Danish) glazed with apricot/jam.,['53510100'],1.103280487,0.935787559,0.067069691
050610118.png,largest,58131323,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",3 cups,3,632,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050610118.png,Likely cheese-filled ravioli (filled pasta) served with a tomato/marinara sauce — appears to be ravioli al pomodoro.,['58131520'],0.915029666,0.712872446,0.072759598
050610110.png,median,58131323,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",1 piece,1,632,61667,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050610110.png,"Appears to be a small dollop of a tomato‑based sauce — likely a chunky marinara or tomato chutney/relish (cooked tomatoes with bits of onion/spice). Could also be a smoother tomato ketchup, but the texture looks more chunky/cooked.",['74404010'],1.081300733,0.896908164,0.121344749
050610111.png,smallest,58131323,"Ravioli, meat-filled, with tomato sauce or meat sauce, canned",1/4 cup,0.25,632,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/050610111.png,"Likely a small serving of a tomato-based sauce — appears to be a chunky marinara/tomato relish (stewed tomatoes with herbs like basil/oregano, olive oil and possibly garlic/onion).",['74404020'],1.049813047,0.896245003,0.092629961
000000000.png,largest,58163380,Flavored rice and pasta mixture,,3,633,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The image appears to be a ""No image available"" placeholder / missing image, so there's no food to identify.",,,,
081502268.png,median,58163380,Flavored rice and pasta mixture,1 cup,1,633,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081502268.png,"Appears to be cooked, crumbled/seasoned ground meat — likely ground beef (taco-style or browned minced beef). Could also be browned ground turkey or a textured vegetable protein substitute.",['27116350'],1.070752699,0.831737161,0.094264897
081502265.png,smallest,58163380,Flavored rice and pasta mixture,1/4 cup,0.25,633,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081502265.png,"Likely seasoned cooked ground meat — probably taco-style or skillet-seasoned ground beef (minced, browned with spices).",['27116350'],1.086171624,0.856607318,0.086215143
080802123.png,largest,75216120,"Corn, not specified subcategory as to form, cooked",2 cups,2,634,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802123.png,Appears to be dried split red/orange lentils — likely hulled split masoor dal (red lentils).,['41305000'],1.168927834,0.921457589,0.086332623
091307168.png,median,75216120,"Corn, not specified subcategory as to form, cooked",3/4 ear,0.75,634,62102,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091307168.png,"Appears to be a piece of corn on the cob (sweet corn), likely boiled or steamed.",['75216111'],1.082735439,0.903070033,0.073973406
091307159.png,smallest,75216120,"Corn, not specified subcategory as to form, cooked",1 ear,0.125,634,61008,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091307159.png,"Appears to be a cooked ear of corn on the cob—likely yellow sweet corn, probably boiled or steamed.",['75216111'],1.09127083,0.885321498,0.086404081
122909128.png,largest,11411200,"Yogurt, low fat milk, plain",3 cups,3,635,10215,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/122909128.png,"Appears to be a plain white cultured dairy — likely Greek-style (strained) yogurt or sour cream (thick, full‑fat).","['11411400', '12310100']",1.020577927,0.816681206,0.071203041
030504009.png,median,11411200,"Yogurt, low fat milk, plain",16 ounces,1,635,60040,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030504009.png,Appears to be a single‑serve Emmi dairy cup — likely a Swiss yogurt or creamy pudding/ custard (single‑serve yogurt/pudding). Exact flavor/variety can’t be determined from the image.,['11434090'],1.018334822,0.920173764,0.058963479
122909121.png,smallest,11411200,"Yogurt, low fat milk, plain",1/4 cup,0.25,635,10215,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/122909121.png,"Appears to be a plain white creamy dairy — likely plain yogurt (e.g., Greek yogurt) or sour cream/crème fraîche.",['11411390'],1.064061358,0.899466455,0.097334407
012809117.png,largest,58112510,"Wonton, dumpling or pot sticker, steamed",1 dumpling,1,636,60704,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/012809117.png,Appears to be a single crescent‑shaped filled dumpling — likely a boiled or steamed jiaozi/gyoza‑style (or similar pierogi/potsticker) dumpling.,['58112510'],1.16869131,0.969178796,0.080905706
062309108.png,median,58112510,"Wonton, dumpling or pot sticker, steamed",3/4 egg roll,0.75,636,60704,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/062309108.png,"Appears to be a small breaded, deep‑fried croquette or nugget — likely a vegetable croquette (potato with peas/herbs) or a falafel‑style chickpea‑herb fritter.",['71503010'],1.120775004,0.938535273,0.076317682
062309110.png,smallest,58112510,"Wonton, dumpling or pot sticker, steamed",1/4 egg roll,0.25,636,60704,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/062309110.png,"Likely a small dab of wasabi paste (Japanese horseradish). Could also possibly be a small smear of mustard or an avocado/guacamole puree, but it most closely resembles wasabi.",['75534550'],1.300554048,0.921432018,0.081162035
082202149.png,largest,58106655,"Pizza with extra meat, medium crust",1 pastry,1,638,64258,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/082202149.png,"Appears to be a hash brown — a round, pan‑fried or baked potato patty (similar to a rösti/latke).",['71701000'],1.078960735,0.828093588,0.083135874
092810106.png,median,58106655,"Pizza with extra meat, medium crust",3/4 piece,0.0938,638,62157,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/092810106.png,Appears to be a slice of pizza — likely a plain cheese pizza (possibly a Margherita-style or mozzarella-topped slice with light herb seasoning).,['58106250'],0.925855048,0.743584752,0.081704927
092810105.png,smallest,58106655,"Pizza with extra meat, medium crust",1 piece,0.0156,638,62157,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/092810105.png,Appears to be a slice of cheese pizza — likely a plain (Margherita-style) or simple cheese pizza slice.,['58106225'],0.950705692,0.837741137,0.054402913
cp_42fo.png,largest,64204010,Mango nectar,42 FO,42,639,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,"Appears to be a disposable beverage cup — likely a foam (Styrofoam) or paper cup with a purple hexagon pattern, not a food item.",['92101000'],1.166880389,0.87661624,0.084608994
jcecarton_675fo.png,median,64204010,Mango nectar,6.75 FO,4.05,639,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/jcecarton_675fo.png,"Appears to be a packaged frozen ice pop / popsicle (a fruit‑flavored ice lolly in its wrapper), likely a multi‑flavor or orange/berry variety — low resolution makes exact flavor or brand uncertain.",['91612000'],0.975556037,0.673667431,0.095198598
mug_2fo.png,smallest,64204010,Mango nectar,2 FO,0.1,639,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,No food is visible. The image appears to show an empty white ceramic mug — likely a coffee/tea cup.,['92101000'],0.922229753,0.721767664,0.109566252
082509105.png,largest,13120790,"Ice cream cone, vanilla, prepackaged",1 cone,1,640,60091,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/082509105.png,Appears to be an ice cream cone — a wafer cone with a chocolate-coated scoop topped with chopped nuts (likely a vanilla or chocolate ice cream inside).,['13120790'],0.812267893,0.62809211,0.076965368
082509107.png,median,13120790,"Ice cream cone, vanilla, prepackaged",1/2 cone,0.5,640,60091,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/082509107.png,"Appears to be a small, empty ice-cream cone — a wafer/cake-style cone (mini cone).",['53222020'],1.022642885,0.799261332,0.119795928
082509108.png,smallest,13120790,"Ice cream cone, vanilla, prepackaged",1/4 cone,0.25,640,60091,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/082509108.png,Appears to be a small triangular piece of a cracker or chip — likely a broken tortilla chip or pita chip.,['54401075'],0.994990334,0.836883307,0.070243047
122909128.png,largest,11411100,"Yogurt, whole milk, plain",3 cups,3,644,10215,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/122909128.png,Appears to be a plain white creamy dairy—likely plain yogurt (probably Greek-style yogurt) — could also be sour cream.,['11411390'],1.024833206,0.867415011,0.114182297
030504010.png,median,11411100,"Yogurt, whole milk, plain",18 ounces,1,644,60040,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030504010.png,Likely a tub of Brown Cow whole‑milk plain yogurt (plain whole‑milk yogurt).,['11411100'],0.987345158,0.849550784,0.053344305
122909121.png,smallest,11411100,"Yogurt, whole milk, plain",1/4 cup,0.25,644,10215,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/122909121.png,"Likely a plain white dairy cream — appears to be plain yogurt (possibly Greek/strained yogurt). Could also be sour cream or crème fraîche based on the smooth, creamy texture.",['11411390'],1.043432688,0.885696828,0.070324528
000000000.png,largest,75652010,"Vegetable beef soup, home recipe",,3,645,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"'I can't help to analyze this image.'
The provided file is a ""No image available"" placeholder, so there is no visible food to identify.",['27345410'],1.081198111,0.896367967,0.072666341
070810104.png,median,75652010,"Vegetable beef soup, home recipe",1 cup,1,645,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/070810104.png,"Appears to be a tomato-based vegetable noodle soup — a minestrone-style or vegetable fideo soup with short noodles, carrots and other diced vegetables (possibly mushrooms and bell pepper).",['74606020'],0.992184864,0.786621869,0.083058953
070810101.png,smallest,75652010,"Vegetable beef soup, home recipe",1/4 cup,0.25,645,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/070810101.png,"Appears to be a bowl of soup — likely a Japanese-style miso/vegetable soup (tonjiru). I can make out carrot slices, dark konnyaku or mushroom-like cubes, and small chunks that could be pork or tofu in a brown miso broth.",['28320160'],1.107138049,0.741735578,0.102113919
113096.png,largest,83100100,"Salad dressing, not further specified subcategory assigned, for salads",6 tablespoons,6,647,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113096.png,Appears to be a light beige creamy dip — likely hummus (classic chickpea blended with tahini) or possibly plain tahini (sesame paste) depending on thickness.,"['41205070', '43103300']",1.167824822,0.824068606,0.112570381
113092.png,median,83100100,"Salad dressing, not further specified subcategory assigned, for salads",2 tablespoons,2,647,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113092.png,Appears to be measuring spoons holding a light-colored fine powder — likely all-purpose flour (or possibly powdered sugar/powdered milk).,['91101020'],1.166688194,0.844794989,0.094063015
113089.png,smallest,83100100,"Salad dressing, not further specified subcategory assigned, for salads",1 teaspoon,0.3333,647,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113089.png,"Appears to be a small spoonful of yellow mustard — likely classic American/yellow mustard (ground yellow mustard seeds, vinegar, water/turmeric). Could also possibly be a pale lemon curd or a mustard-based sauce, but mustard is most likely.",['75506010'],1.239306645,1.042547703,0.083739056
102209105.png,largest,27560650,,1 sandwich,1,650,61853,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102209105.png,Appears to be a small breakfast sandwich/slider — melted cheese and an egg (possibly with a sausage or ham patty) tucked between a small pancake-style or soft brioche bun.,['34001710'],0.930447621,0.803290427,0.048131463
102209107.png,median,27560650,,1/2 sandwich,0.5,650,61853,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102209107.png,"Appears to be a small triangular toasted sandwich (a grilled cheese/toastie), likely with melted cheese and possibly a small amount of vegetable filling.",['14640125'],1.034968658,0.822415352,0.067103338
102209108.png,smallest,27560650,,1/4 sandwich,0.25,650,63512,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102209108.png,Appears to be a small baked puff/phyllo pastry square — likely a savory cheese-filled börek/cheese puff (or a similar filled pastry).,['58124210'],1.158486244,0.886622727,0.076141886
031809117.png,largest,41810250,Bacon bits,4 tablespoons,4,651,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031809117.png,Appears to be orange-red fish roe (caviar) served on tasting spoons — likely salmon roe (ikura) or a similar sushi roe such as tobiko.,['26211100'],1.212266591,0.971698761,0.079364595
031809119.png,median,41810250,Bacon bits,2 tablespoons,2,651,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031809119.png,"Appears to be ground red pepper in measuring spoons — likely paprika/cayenne/chili powder (dried, ground red pepper).",['75121000'],1.225496758,1.035774469,0.068423071
031809120.png,smallest,41810250,Bacon bits,1 tablespoon,1,651,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/031809120.png,Likely a small measuring spoon of ground red chili powder — possibly cayenne or paprika (could be sweet or smoked paprika) based on the fine red powder texture.,"['75121000', '75122200']",1.272911026,1.05414784,0.063067574
