dish_id,total_calories,total_mass,total_fat,total_carbs,total_protein,ingredients,sorted_ingredients,GPTFoodDescription,GPTFoodCode,GPTAmount,GPTAmountWeight,Energy (kcal),Protein (g),Carbohydrate (g),Total Fat (g),FoodCodeError,WeightError,IngredientNum,GPTWeight
dish_1561577177,234.606445,156,11.785346,24.279522,9.124969,"tofu, chard, blueberries, vinegar, pepper, cheese pizza, walnuts, salt, roasted potatoes, olive oil, mustard, arugula","arugula, blueberries, chard, cheese pizza, mustard, olive oil, pepper, roasted potatoes, salt, tofu, vinegar, walnuts","melted mozzarella cheese
tomato sauce
pizza crust (baked dough)
firm tofu (cubed)
roasted potato wedges
mixed salad greens
roasted broccoli floret
sliced red onion
microgreens / sprouts",melted mozzarella cheese: 14107010; tomato sauce: 89901050; pizza crust (baked dough): 58107050; firm tofu (cubed): 41420010; roasted potato wedges: 71104030; mixed salad greens: 75114000; roasted broccoli floret: 72201223; sliced red onion: 75117020; microgreens / sprouts: 75100300,"melted mozzarella cheese: 1 cubic inch
tomato sauce: unknown
pizza crust (baked dough): 1 piece
firm tofu (cubed): 4 cubic inch
roasted potato wedges: 1 medium
mixed salad greens: 1 cup
roasted broccoli floret: 1 floweret
sliced red onion: 1 slice
microgreens / sprouts: unknown","{'melted mozzarella cheese': 18.0, 'tomato sauce': nan, 'pizza crust (baked dough)': 75.0, 'firm tofu (cubed)': 70.4, 'roasted potato wedges': 170.0, 'mixed salad greens': 35.0, 'roasted broccoli floret': 10.0, 'sliced red onion': 15.0, 'microgreens / sprouts': nan}",535.7740000000001,19.054180000000002,62.45891999999999,24.216759999999997,0,2,9,393.4
dish_1560974769,3943.325195,3051,10.976549,844.568604,83.749603,"spinach (raw), tortilla chips, corn, cheese, white rice, cherry tomatoes, lime, tomatoes, chili, garlic, salt, sour cream, onions, black beans","black beans, cheese, cherry tomatoes, chili, corn, garlic, lime, onions, salt, sour cream, spinach (raw), tomatoes, tortilla chips, white rice","raw baby spinach leaves
halved cherry tomato
cooked white rice
shredded raw carrot",raw baby spinach leaves: 72125100; halved cherry tomato: 74101000; cooked white rice: 56205001; shredded raw carrot: 73101110,"raw baby spinach leaves: 1 cup
halved cherry tomato: 0.5 cherry
cooked white rice: 0.5 cup, cooked
shredded raw carrot: 0.1 cup","{'raw baby spinach leaves': 25.0, 'halved cherry tomato': 8.5, 'cooked white rice': 81.5, 'shredded raw carrot': 17.5}",149.98499999999999,3.1769999999999996,26.766,3.1517999999999997,0,0,4,132.5
dish_1560543525,83.43,187,3.887,10.716001,3.249,"olives, tomatoes, caesar salad","caesar salad, olives, tomatoes","romaine lettuce (chopped)
grape tomatoes
Kalamata olives (halved)
croutons (toasted bread cubes)
shaved Parmesan cheese
creamy Caesar-style salad dressing
sunflower seeds",romaine lettuce (chopped): 72116000; grape tomatoes: 74101000; Kalamata olives (halved): 75510020; croutons (toasted bread cubes): 51185000; shaved Parmesan cheese: 14108020; creamy Caesar-style salad dressing: 83102000; sunflower seeds: 43102400,"romaine lettuce (chopped): 1 cup
grape tomatoes: 4 grape tomato
Kalamata olives (halved): 3 olive
croutons (toasted bread cubes): unknown
shaved Parmesan cheese: 1 tablespoon
creamy Caesar-style salad dressing: 1 tablespoon
sunflower seeds: 0.1 oz, without shell","{'romaine lettuce (chopped)': 35.0, 'grape tomatoes': 32.0, 'kalamata olives (halved)': 15.0, 'croutons (toasted bread cubes)': nan, 'shaved parmesan cheese': 5.0, 'creamy caesar-style salad dressing': 14.7, 'sunflower seeds': 2.8350000000000004}",146.22369999999998,3.2113955,4.9907845,13.10248,0,1,7,104.535
dish_1563551220,561.703552,558,14.519855,79.790924,28.948807,"cream cheese, berries, greek yogurt, milk, chia seeds, bagels, egg whites, olive oil, sweet potato","bagels, berries, chia seeds, cream cheese, egg whites, greek yogurt, milk, olive oil, sweet potato","cooked oatmeal (porridge)
banana slices
fresh blueberries
fresh strawberries (sliced)
pineapple chunks
roasted cubed potatoes
scrambled egg whites (cooked)
ground black pepper",cooked oatmeal (porridge): 56203056; banana slices: 63107010; fresh blueberries: 63203010; fresh strawberries (sliced): 63223020; pineapple chunks: 63141110; roasted cubed potatoes: 71104030; scrambled egg whites (cooked): 32400080; ground black pepper: 89902050,"cooked oatmeal (porridge): 0.5 cup
banana slices: 3 slice
fresh blueberries: 20 berry
fresh strawberries (sliced): 1 fruit
pineapple chunks: 3 chunk
roasted cubed potatoes: 0.5 cup
scrambled egg whites (cooked): 2 egg white
ground black pepper: 1 Guideline amount on regular sandwich","{'cooked oatmeal (porridge)': 120.0, 'banana slices': 18.0, 'fresh blueberries': 40.0, 'fresh strawberries (sliced)': 18.0, 'pineapple chunks': 45.0, 'roasted cubed potatoes': 80.0, 'scrambled egg whites (cooked)': 66.0, 'ground black pepper': 10.0}",285.43,12.0146,49.5727,5.006000000000001,0,0,8,397.0
dish_1567020394,176.15863,265,12.666015,16.685022,13.626102,"fish, pepper, kale, parsley, olive oil, chive, broccoli, cherry tomatoes, wheat berry, chard, lemon juice, salt, shallots, garlic, brussels sprouts","broccoli, brussels sprouts, chard, cherry tomatoes, chive, fish, garlic, kale, lemon juice, olive oil, parsley, pepper, salt, shallots, wheat berry","roasted broccoli florets
roasted Brussels sprouts (halved)
seared chicken breast
fresh basil leaves",roasted broccoli florets: 72201223; roasted Brussels sprouts (halved): 75209021; seared chicken breast: 24124201; fresh basil leaves: 75109400,"roasted broccoli florets: 1.5 cup
roasted Brussels sprouts (halved): 2 sprout
seared chicken breast: 1 small or thin slice
fresh basil leaves: 3 leaf","{'roasted broccoli florets': 240.0, 'roasted brussels sprouts (halved)': 40.0, 'seared chicken breast': 30.0, 'fresh basil leaves': 1.5}",240.74499999999998,16.517249999999997,18.819750000000003,10.916599999999999,0,0,4,311.5
dish_1565378731,154.358154,207,4.243155,27.449049,4.422395,"wheat berry, carrot, salt, pepper, olive oil","carrot, olive oil, pepper, salt, wheat berry","cooked brown lentils
wilted spinach
roasted sliced carrots",cooked brown lentils: 41305000; wilted spinach: 72125211; roasted sliced carrots: 73102217,"cooked brown lentils: 0.75 cup
wilted spinach: 0.25 cup
roasted sliced carrots: unknown","{'cooked brown lentils': 135.0, 'wilted spinach': 45.0, 'roasted sliced carrots': nan}",170.1,13.644000000000002,28.408500000000004,0.8280000000000001,0,1,3,180.0
dish_1563302420,435.626282,381,14.9235,29.277687,45.639103,"chicken, garlic, shallots, mushroom, pepper, spinach (raw), wheat berry, olive oil, thyme, parsley, lemon juice, salt, roasted potatoes, carrot","carrot, chicken, garlic, lemon juice, mushroom, olive oil, parsley, pepper, roasted potatoes, salt, shallots, spinach (raw), thyme, wheat berry","sliced cooked carrots
roasted potato chunks
cooked button mushrooms
roasted chicken thigh (with skin)
fresh dill sprig",sliced cooked carrots: 73102220; roasted potato chunks: 71104030; cooked button mushrooms: 75219011; roasted chicken thigh (with skin): 24152230; fresh dill sprig: 75119000,"sliced cooked carrots: 6 piece/slice
roasted potato chunks: 1 medium
cooked button mushrooms: 8 whole
roasted chicken thigh (with skin): 1 medium thigh
fresh dill sprig: 1 sprig","{'sliced cooked carrots': 30.0, 'roasted potato chunks': 170.0, 'cooked button mushrooms': 104.0, 'roasted chicken thigh (with skin)': 80.0, 'fresh dill sprig': 1.0}",459.42,25.744100000000003,43.0853,20.2431,0,0,5,385.0
dish_1562776497,291.832458,292,13.205418,32.771591,11.634132,"pepper, olive oil, brussels sprouts, sweet potato, scrambled eggs, salt","brussels sprouts, olive oil, pepper, salt, scrambled eggs, sweet potato","scrambled eggs
roasted potatoes (cubed)
roasted Brussels sprouts",scrambled eggs: 32130020; roasted potatoes (cubed): 71104030; roasted Brussels sprouts: 75209021,"scrambled eggs: unknown
roasted potatoes (cubed): 1 cup
roasted Brussels sprouts: 1 cup","{'scrambled eggs': nan, 'roasted potatoes (cubed)': 160.0, 'roasted brussels sprouts': 160.0}",308.8,8.464,47.168,11.536000000000001,0,1,3,320.0
dish_1568318408,907.119995,563,43.207996,9.174999,117.905998,"mixed greens, chicken, broccoli, steak","broccoli, chicken, mixed greens, steak","diced grilled chicken breast
broccoli florets (raw)
baby spinach leaves
green leaf lettuce
sliced cooked steak",diced grilled chicken breast: 24123301; broccoli florets (raw): 72201100; baby spinach leaves: 72125100; green leaf lettuce: 72116000; sliced cooked steak: 21101160,"diced grilled chicken breast: 1.5 cup, cooked, diced
broccoli florets (raw): 4 floweret
baby spinach leaves: 1 cup
green leaf lettuce: unknown
sliced cooked steak: 2 regular","{'diced grilled chicken breast': 202.5, 'broccoli florets (raw)': 40.0, 'baby spinach leaves': 25.0, 'green leaf lettuce': nan, 'sliced cooked steak': 320.0}",1156.35,154.937,3.1105,56.41525,0,1,5,587.5
dish_1563566810,392.292175,331,18.451838,51.255371,9.994014,"mustard, olive oil, cucumbers, cherry tomatoes, figs, salt, vinegar, wild rice, olives, wheat berry, chard, spinach (raw)","chard, cherry tomatoes, cucumbers, figs, mustard, olive oil, olives, salt, spinach (raw), vinegar, wheat berry, wild rice",No ingredients identified. GPT response was: ,No ingredients identified. GPT response was:: 00000000,No ingredients identified. GPT response was:: unknown,{'no ingredients identified. gpt response was': nan},,,,,0,1,1,0.0
dish_1560527225,937.789368,503,65.745911,31.893578,52.88044,"garlic, tomatoes, mustard greens, potatoes, olive oil, cucumbers, vinegar, spinach (raw), mustard, bacon, sausage, scrambled eggs, berries, salt","bacon, berries, cucumbers, garlic, mustard, mustard greens, olive oil, potatoes, salt, sausage, scrambled eggs, spinach (raw), tomatoes, vinegar","scrambled eggs
crispy bacon strips
sliced breakfast sausages
roasted potato chunks (with skin)
fresh spinach leaves
shredded carrots
sliced strawberries",scrambled eggs: 32130020; crispy bacon strips: 22601000; sliced breakfast sausages: 41810400; roasted potato chunks (with skin): 71104040; fresh spinach leaves: 72125100; shredded carrots: 73101010; sliced strawberries: 63223020,"scrambled eggs: 2 egg
crispy bacon strips: 2 pieces
sliced breakfast sausages: 6 slice
roasted potato chunks (with skin): unknown
fresh spinach leaves: 1 cup
shredded carrots: 0.25 cup
sliced strawberries: 1 fruit","{'scrambled eggs': 110.0, 'crispy bacon strips': 160.0, 'sliced breakfast sausages': 168.0, 'roasted potato chunks (with skin)': nan, 'fresh spinach leaves': 25.0, 'shredded carrots': 30.0, 'sliced strawberries': 18.0}",1402.75,102.22010000000002,22.151099999999996,103.0234,0,1,7,511.0
dish_1562872396,179.563156,186,5.108879,3.96911,28.588114,"thyme, garlic, lemon juice, zucchini, wheat berry, pepper, salt, olive oil, basil, rosemary, parsley, spinach (raw), squash, chicken, bok choy","basil, bok choy, chicken, garlic, lemon juice, olive oil, parsley, pepper, rosemary, salt, spinach (raw), squash, thyme, wheat berry, zucchini","roasted chicken leg (with skin)
steamed baby bok choy",roasted chicken leg (with skin): 24132230; steamed baby bok choy: 75210010,"roasted chicken leg (with skin): 1 medium leg
steamed baby bok choy: unknown","{'roasted chicken leg (with skin)': 140.0, 'steamed baby bok choy': nan}",299.59999999999997,32.424,0.0,17.934,0,1,2,140.0
dish_1560456853,405.703369,501,26.503923,43.402229,35.031845,"parsley, salt, broccoli, fish, jicama, olive oil, sour cream, nopales, lime, chive, carrot, corn, garlic, caesar salad, pepper, arugula, wild rice","arugula, broccoli, caesar salad, carrot, chive, corn, fish, garlic, jicama, lime, nopales, olive oil, parsley, pepper, salt, sour cream, wild rice","steamed broccoli florets
romaine lettuce (chopped)
Caesar/creamy salad dressing
shaved Parmesan cheese
croutons
wild rice
brown rice
sliced tomato
grilled chicken breast (sliced)
arugula (baby arugula)",steamed broccoli florets: 72201211; romaine lettuce (chopped): 72116000; Caesar/creamy salad dressing: 83102000; shaved Parmesan cheese: 14108020; croutons: 51185000; wild rice: 56205205; brown rice: 56205011; sliced tomato: 89902070; grilled chicken breast (sliced): 24123301; arugula (baby arugula): 75113080,"steamed broccoli florets: 1 cup
romaine lettuce (chopped): 1.5 cup
Caesar/creamy salad dressing: 1 tablespoon
shaved Parmesan cheese: 1 tablespoon
croutons: unknown
wild rice: 0.5 cup, cooked
brown rice: 0.25 cup, cooked
sliced tomato: 1 Guideline amount on regular sandwich
grilled chicken breast (sliced): 1 small breast
arugula (baby arugula): 1 Guideline amount in salad","{'steamed broccoli florets': 155.0, 'romaine lettuce (chopped)': 52.5, 'caesar/creamy salad dressing': 14.7, 'shaved parmesan cheese': 5.0, 'croutons': nan, 'wild rice': 82.0, 'brown rice': 49.0, 'sliced tomato': 20.0, 'grilled chicken breast (sliced)': 105.0, 'arugula (baby arugula)': 40.0}",530.719,43.45139,44.35745,19.569699999999997,0,1,10,523.2
dish_1565726949,451.546997,372,27.147779,22.201359,29.088448,"roasted potatoes, mustard, onions, shallots, vinegar, arugula, beef, celery root, bok choy, millet, spinach (cooked), salt, broccoli, cranberries, olive oil, squash","arugula, beef, bok choy, broccoli, celery root, cranberries, millet, mustard, olive oil, onions, roasted potatoes, salt, shallots, spinach (cooked), squash, vinegar",No ingredients identified. GPT response was: ,No ingredients identified. GPT response was:: 00000000,No ingredients identified. GPT response was:: unknown,{'no ingredients identified. gpt response was': nan},,,,,0,1,1,0.0
dish_1564777986,372.230896,221,18.809,21.323952,28.163883,"cheese pizza, broccoli, olive oil, spinach (cooked), shallots, onions, vinegar, salt, millet, bok choy, beef","beef, bok choy, broccoli, cheese pizza, millet, olive oil, onions, salt, shallots, spinach (cooked), vinegar","melted mozzarella cheese
pizza crust (cheesy bread)
roasted pork tenderloin (sliced)
cooked broccoli florets",melted mozzarella cheese: 14660200; pizza crust (cheesy bread): 58106233; roasted pork tenderloin (sliced): 22210300; cooked broccoli florets: 72201211,"melted mozzarella cheese: 1 piece or stick (4"" x 1"" x 3/4"")
pizza crust (cheesy bread): 1 piece
roasted pork tenderloin (sliced): 3 slice, any size
cooked broccoli florets: 4 floweret","{'melted mozzarella cheese': 44.0, 'pizza crust (cheesy bread)': 148.0, 'roasted pork tenderloin (sliced)': 90.0, 'cooked broccoli florets': 40.0}",685.52,47.8434,58.1466,28.459600000000002,0,0,4,322.0
dish_1566931674,990.989014,531,76.803001,23.140001,58.401997,"chicken, mixed greens, avocado, broccoli, parmesan cheese, olive oil, olives","avocado, broccoli, chicken, mixed greens, olive oil, olives, parmesan cheese","sliced avocado
raw broccoli florets
cooked chicken breast (diced)
shaved Parmesan cheese
baby spinach leaves
red leaf lettuce leaves",sliced avocado: 63105010; raw broccoli florets: 72201100; cooked chicken breast (diced): 24120120; shaved Parmesan cheese: 14108020; baby spinach leaves: 72125100; red leaf lettuce leaves: 75113060,"sliced avocado: 0.5 fruit
raw broccoli florets: 2 floweret
cooked chicken breast (diced): 0.5 cup, cooked, diced
shaved Parmesan cheese: 1 tablespoon
baby spinach leaves: 5 baby leaf
red leaf lettuce leaves: 3 leaf","{'sliced avocado': 75.0, 'raw broccoli florets': 20.0, 'cooked chicken breast (diced)': 67.5, 'shaved parmesan cheese': 5.0, 'baby spinach leaves': 3.0, 'red leaf lettuce leaves': 24.0}",249.93,22.825699999999998,8.8862,14.94415,0,0,6,194.5
dish_1559675234,36.970001,120,0.271,8.135,2.075,"carrot, bell peppers, cherry tomatoes, brussels sprouts","bell peppers, brussels sprouts, carrot, cherry tomatoes","julienned raw carrot
whole cherry tomatoes
roasted Brussels sprout halves
sliced green bell pepper",julienned raw carrot: 73101010; whole cherry tomatoes: 74101000; roasted Brussels sprout halves: 75209021; sliced green bell pepper: 75122100,"julienned raw carrot: unknown
whole cherry tomatoes: 3 cherry
roasted Brussels sprout halves: 1.5 sprout
sliced green bell pepper: 0.5 regular","{'julienned raw carrot': nan, 'whole cherry tomatoes': 51.0, 'roasted brussels sprout halves': 30.0, 'sliced green bell pepper': 60.0}",42.3,1.9602,7.553399999999999,1.1481000000000001,0,1,4,141.0
dish_1557937758,106.782997,128,2.262,18.932001,3.53,"blackberries, strawberries, yam, raspberries, eggs","blackberries, eggs, raspberries, strawberries, yam","scrambled eggs
roasted sweet potato chunks
fresh raspberries
fresh blackberries
fresh sliced strawberry",scrambled eggs: 32130020; roasted sweet potato chunks: 73403010; fresh raspberries: 63219000; fresh blackberries: 63201010; fresh sliced strawberry: 63223020,"scrambled eggs: 1 egg
roasted sweet potato chunks: 1 small
fresh raspberries: 8 berry
fresh blackberries: 3 blackberry
fresh sliced strawberry: 1 fruit","{'scrambled eggs': 55.0, 'roasted sweet potato chunks': 80.0, 'fresh raspberries': 16.0, 'fresh blackberries': 15.0, 'fresh sliced strawberry': 18.0}",193.17000000000002,8.5012,21.724300000000003,8.3891,0,0,5,184.0
dish_1559678127,108.642006,170,7.418569,9.871039,3.004627,"vinegar, parsley, eggplant, cherry tomatoes, salt, garlic, carrot, mixed greens, olive oil, broccoli, cucumbers","broccoli, carrot, cherry tomatoes, cucumbers, eggplant, garlic, mixed greens, olive oil, parsley, salt, vinegar","red leaf lettuce
green leaf lettuce
frisée (curly endive) lettuce
broccoli florets
shredded carrot
roasted eggplant",red leaf lettuce: 75113060; green leaf lettuce: 72116000; frisée (curly endive) lettuce: 72116000; broccoli florets: 99997220; shredded carrot: 73101110; roasted eggplant: 75217010,"red leaf lettuce: 1 cup
green leaf lettuce: 0.5 cup
frisée (curly endive) lettuce: 0.25 cup
broccoli florets: unknown
shredded carrot: 0.1 cup
roasted eggplant: unknown","{'red leaf lettuce': 25.0, 'green leaf lettuce': 17.5, 'frisée (curly endive) lettuce': 8.75, 'broccoli florets': nan, 'shredded carrot': 17.5, 'roasted eggplant': nan}",43.5875,0.90825,4.326625,2.8366249999999997,0,2,6,68.75
dish_1562687299,180.821609,196,12.194806,18.46726,1.436127,"berries, bell peppers, salt, mustard, cucumbers, garlic, olive oil, vinegar, radishes, honeydew melons","bell peppers, berries, cucumbers, garlic, honeydew melons, mustard, olive oil, radishes, salt, vinegar","baby spinach leaves (raw)
cherry tomatoes (raw)
shredded carrot (raw)
honeydew melon (cubed)
strawberries (sliced, raw)
blueberries (fresh)","baby spinach leaves (raw): 72125100; cherry tomatoes (raw): 74101000; shredded carrot (raw): 73101010; honeydew melon (cubed): 63311050; strawberries (sliced, raw): 63223020; blueberries (fresh): 63203010","baby spinach leaves (raw): unknown
cherry tomatoes (raw): 1 cherry
shredded carrot (raw): 0.25 regular carrot
honeydew melon (cubed): 0.25 cup
strawberries (sliced, raw): 2 fruit
blueberries (fresh): 12 berry","{'baby spinach leaves (raw)': nan, 'cherry tomatoes (raw)': 17.0, 'shredded carrot (raw)': 15.0, 'honeydew melon (cubed)': 37.5, 'strawberries (sliced, raw)': 36.0, 'blueberries (fresh)': 24.0}",56.455,0.9456499999999999,13.328199999999999,0.31835,0,1,6,129.5
