FileName,PortionType,FoodCodeCommon,FC_Description,Portion,Multiplier,Rank,Link,GPTFoodDescription,GPTFoodCode,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,PortionCode,PortionSubCode,BaseUnit,FoodCode,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
071108132.png,median,63143010,"Plum, raw",1/2 fruit,0.5,412,https://asa24.nci.nih.gov/images/071108132.png,Halved cherry — likely a sweet (Bing-style) cherry.,['63115010'],0.5,fruit,"1 cup ,1 cup ,1 fruit ,1 fruit ,7/8 cup ,7/8 cup ,3/4 fruit ,3/4 fruit ,3/4 cup ,3/4 cup ,5/8 cup ,5/8 cup ,1/2 fruit ,1/2 fruit ,1/2 cup ,1/2 cup ,3/8 cup ,3/8 cup ,1/4 fruit ,1/4 cup ,1/4 cup ,1/4 fruit ,1/8 cup ,1/8 cup",1/4 fruit,,1,,61762.0,0.0,fruit,63143010.0,75.0,37.5,75.0,17.25,34.5,0.2625,0.525,4.2825,8.565,0.10500000000000002,0.21000000000000005
040209127.png,median,26137120,"Fish, salmon, baked or broiled",2 cups,2.0,413,https://asa24.nci.nih.gov/images/040209127.png,Diced cooked potato — likely boiled or lightly sautéed.,"['71103030', '71103135']",2.0,cup,"16 ounces ,16 ounces ,16 ounces ,16 ounces ,14 ounces ,14 ounces ,14 ounces ,14 ounces ,12 ounces ,12 ounces ,12 ounces ,12 ounces ,10 ounces ,10 ounces ,10 ounces ,10 ounces ,8 ounces ,8 ounces ,8 ounces ,8 ounces ,6 ounces ,6 ounces ,6 ounces ,6 ounces ,4 ounces ,4 ounces ,4 ounces ,4 ounces ,2 ounces ,2 ounces ,2 ounces ,2 ounces ,2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup",1/2 cup,,0.25,,,,cup,26137120.0,135.0,270.0,33.75,739.8000000000001,92.47500000000001,68.58,8.5725,0.027000000000000003,0.0033750000000000004,49.68,6.21
111111112.png,median,27145000,Chicken or turkey with teriyaki,1 cup,1.0,416,https://asa24.nci.nih.gov/images/111111112.png,Pan-fried/roasted diced potatoes (cubed sautéed potatoes — often served as home fries).,['71403040'],1.0,cup,"16 ounces ,16 ounces ,16 ounces ,16 ounces ,16 ounces ,16 ounces ,14 ounces ,14 ounces ,14 ounces ,14 ounces ,14 ounces ,14 ounces ,12 ounces ,12 ounces ,12 ounces ,12 ounces ,12 ounces ,12 ounces ,10 ounces ,10 ounces ,10 ounces ,10 ounces ,10 ounces ,10 ounces ,6 pieces ,6 pieces ,8 ounces ,8 ounces ,8 ounces ,8 ounces ,8 ounces ,8 ounces ,5 pieces ,5 pieces ,4 pieces ,4 pieces ,6 ounces ,6 ounces ,6 ounces ,6 ounces ,6 ounces ,6 ounces ,3 pieces ,3 pieces ,4 ounces ,4 ounces ,4 ounces ,4 ounces ,4 ounces ,4 ounces ,2 pieces ,2 pieces ,2 ounces ,2 ounces ,2 ounces ,2 ounces ,2 ounces ,2 ounces ,1 piece ,1 piece ,3 cups ,3 cups ,2-1/2 cups ,2-1/2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,1 piece ,1 piece ,1 cup ,1 cup ,1 cup ,1 cup ,1 piece ,1 cup ,1 cup ,1 cup ,1 piece ,1 cup ,1 piece ,1 cup ,1 cup ,1 cup ,1 piece ,1 cup ,1 cup ,1 piece ,1 piece ,1 cup ,1 cup ,1 piece ,1 cup ,1 leg quarter ,1 piece ,1 piece ,1 cup ,3/4 piece ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 piece ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 piece ,3/4 piece ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 piece ,3/4 leg quarter ,3/4 cup ,3/4 cup ,3/4 piece ,3/4 piece ,3/4 cup ,3/4 piece ,3/4 piece ,3/4 piece ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 piece ,1/2 leg quarter ,1/2 cup ,1/2 cup ,1/2 piece ,1/2 cup ,1/2 piece ,1/2 piece ,1/2 piece ,1/2 cup ,1/2 piece ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 piece ,1/2 piece ,1/2 cup ,1/2 piece ,1/2 cup ,1/2 cup ,1/2 piece ,1/2 cup ,1/2 cup ,1/2 piece ,1/2 cup ,1/2 piece ,1/4 piece ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 piece ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 piece ,1/4 cup ,1/4 cup ,1/4 piece ,1/4 piece ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 piece ,1/4 cup ,1/4 piece ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 leg quarter ,1/4 piece ,1/4 piece ,1/4 cup ,1/4 cup ,1/4 piece ,1/4 piece ,1/4 cup ,1/4 cup",1 cup,,0.5,,,,cup,27145000.0,244.0,244.0,122.0,397.72,198.86,62.7812,31.3906,3.9528000000000003,1.9764000000000002,14.5424,7.2712
100207128.png,median,51186010,"Muffin, English",1/2 muffin,0.5,423,https://asa24.nci.nih.gov/images/100207128.png,A single round cookie (biscuit).,['53241500'],0.5,muffin,"1 muffin ,3/4 muffin ,1/2 muffin ,1/4 muffin",1/2 muffin,,1,,61491.0,0.0,muffin,51186010.0,58.0,29.0,58.0,65.83,131.66,2.5723,5.1446,12.8093,25.6186,0.4901,0.9802
081508412.png,median,14108020,"Cheese, Parmesan, hard",2 tablespoons,2.0,424,https://asa24.nci.nih.gov/images/081508412.png,"Measuring spoons holding a white powdered baking ingredient (e.g., flour, powdered sugar, baking powder, or salt). Exact type can’t be determined from the image.",['91101020'],2.0,tablespoon,"4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon",2 tablespoons,,3,,21000.0,0.0,tablespoon,14108020.0,5.0,10.0,15.0,42.0,63.0,2.96,4.44,1.24,1.86,2.8000000000000003,4.2
090402158.png,median,58104130,"Nachos, beef or pork",1 cup,1.0,433,https://asa24.nci.nih.gov/images/090402158.png,Cheddar cheese crisps / cheddar-flavored cheese crackers.,['54304000'],1.0,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 fast-food order ,1 nacho ,1 cup ,3/4 fast-food order ,3/4 cup ,1/2 fast-food order ,1/2 cup ,1/4 fast-food order ,1/4 cup",1 nacho,,0.3,,,,cup,58104130.0,135.0,135.0,40.5,356.40000000000003,106.92,14.593500000000002,4.37805,26.756999999999998,8.0271,21.410999999999998,6.423299999999999
120209111.png,median,52101000,"Biscuit, not further specified subcategory assigned",1/2 biscuit,0.5,435,https://asa24.nci.nih.gov/images/120209111.png,A small baked pastry turnover — likely a mini hand pie/empanada-style pastry.,['53453150'],0.5,biscuit,"1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,3/4 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,3/4 biscuit ,1 biscuit ,3/4 biscuit ,3/4 biscuit ,3/4 biscuit ,3/4 biscuit ,1/2 biscuit ,1/2 biscuit ,1 biscuit ,1 biscuit ,1/2 biscuit ,1/2 biscuit ,1/2 biscuit ,1/2 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1/4 biscuit ,1 biscuit ,1/4 biscuit ,1 biscuit ,1 biscuit ,1/4 biscuit ,1/4 biscuit ,1/4 biscuit ,1 biscuit ,1 biscuit ,1/4 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit ,1 biscuit",1/4 biscuit,,1,,,,biscuit,52101000.0,45.0,22.5,45.0,83.25,166.5,1.5930000000000002,3.1860000000000004,9.634500000000001,19.269000000000002,4.257000000000001,8.514000000000001
121509415.png,median,91304090,Chocolate hazelnut spread,2 tablespoons,2.0,436,https://asa24.nci.nih.gov/images/121509415.png,"Chocolate ganache (thick chocolate sauce/spread) — smooth, glossy chocolate paste typically made from chocolate and cream.",['91305010'],2.0,tablespoon,"1/2 cup ,1/3 cup ,1/4 cup ,3 tablespoons ,3 tablespoons ,2-1/2 tablespoons ,2 tablespoons ,2 tablespoons ,1-1/2 tablespoons ,1 tablespoon ,1 tablespoon ,2 teaspoons ,1 teaspoon",2 tablespoons,,2,,,,tablespoon,91304090.0,20.0,40.0,40.0,215.6,215.6,2.164,2.164,24.944000000000003,24.944000000000003,11.892000000000001,11.892000000000001
081302131.png,median,71501040,"Potato, mashed, from dry mix, made with milk",1 cup,1.0,439,https://asa24.nci.nih.gov/images/081302131.png,Mashed sweet potato (sweet potato purée).,['73409000'],1.0,cup,"2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup",1 cup,,0.5,,,,cup,71501040.0,250.0,250.0,125.0,292.5,146.25,5.125,2.5625,31.575,15.7875,16.75,8.375
101207141.png,median,91721000,"Candy, licorice",1 piece,0.5,440,https://asa24.nci.nih.gov/images/101207141.png,"Red licorice twist — a twisted rope candy (e.g., Twizzlers/Red Vines).",['91721000'],1.0,piece,"1 piece ,1 piece ,1 piece ,1 stick ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,3/4 piece ,1 piece ,1 piece ,1/2 piece ,1 piece ,1/2 piece ,1/2 piece ,1 piece ,1 piece ,1/4 piece ,1/4 piece ,1/4 piece ,1 piece ,1 piece",1 stick,,1,,,,piece,91721000.0,5.0,5.0,5.0,19.8,19.8,0.0,0.0,4.945,4.945,0.0,0.0
080602438.png,median,72201212,"Broccoli, frozen, cooked, no added fat",1-1/2 cups,1.5,441,https://asa24.nci.nih.gov/images/080602438.png,"Broccoli florets — appears cooked, likely steamed or blanched.",['72201220'],1.5,cup,"6 pieces ,5 pieces ,4 pieces ,3 pieces ,2 cups ,2 pieces ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,1 piece ,3/4 cup ,1/2 cup ,1/4 cup",5 pieces,,1,,,,cup,72201212.0,185.0,277.5,185.0,77.7,51.800000000000004,8.57475,5.7165,14.790750000000001,9.8605,0.33299999999999996,0.222
113092.png,median,83101000,Blue or roquefort cheese dressing,2 tablespoons,2.0,442,https://asa24.nci.nih.gov/images/113092.png,A light beige powdered dry ingredient in measuring spoons — appears to be a flour or similar baking powder. I can’t determine the exact variety from the image.,['52104010'],2.0,tablespoon,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon",2 tablespoons,,2,,21000.0,0.0,tablespoon,83101000.0,15.3,30.6,30.6,148.104,148.104,0.41922000000000004,0.41922000000000004,1.45962,1.45962,15.636600000000001,15.636600000000001
072302334.png,median,42111210,"Peanuts, dry roasted, unsalted",5/8 cup,0.625,447,https://asa24.nci.nih.gov/images/072302334.png,Baked beans — likely canned-style haricot/navy beans in a tomato-based sauce.,['41201010'],0.625,cup,"1 piece ,1 cup ,1 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",1/2 cup,,0.25,,,,cup,42111210.0,146.0,91.25,36.5,535.6375,214.255,22.219375,8.88775,19.39975,7.7599,45.31475,18.125899999999998
030210117.png,median,42100100,"Almonds, not further specified subcategory assigned",1/2 cup,0.5,448,https://asa24.nci.nih.gov/images/030210117.png,"Whole almonds (shelled, with skins).",['42101000'],0.5,cup,"1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup ,1 piece",1/4 cup,,0.25,,,,cup,42100100.0,141.0,70.5,35.25,421.59000000000003,210.79500000000002,14.776800000000001,7.388400000000001,14.812050000000001,7.4060250000000005,37.0407,18.52035
111111112.png,median,24123120,"Chicken breast, stewed, skin not eaten",1 cup,1.0,450,https://asa24.nci.nih.gov/images/111111112.png,Diced pan-fried/roasted potatoes (home fries).,['71403040'],1.0,cup,"6 pieces ,6 pieces ,5 pieces ,5 pieces ,4 pieces ,4 pieces ,3 pieces ,3 pieces ,2 pieces ,2 pieces ,1 piece ,1 piece ,16 ounces ,16 ounces ,14 ounces ,14 ounces ,12 ounces ,12 ounces ,10 ounces ,10 ounces ,8 ounces ,8 ounces ,6 ounces ,6 ounces ,4 ounces ,4 ounces ,2 cups ,2 ounces ,2 cups ,2 cups ,2 ounces ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 cup ,1 piece ,1 piece ,1 cup ,1 cup ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 cup ,1 piece ,1 piece ,1 piece ,1 cup ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,3/4 piece ,3/4 cup ,3/4 cup ,1 piece ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,3/4 piece ,1 piece ,1 piece ,3/4 cup ,1 piece ,3/4 piece ,3/4 cup ,3/4 piece ,3/4 piece ,3/4 cup ,1 piece ,1/2 cup ,1/2 piece ,1/2 piece ,1/2 cup ,1 piece ,1 piece ,1/2 piece ,1/2 piece ,1/2 cup ,1/2 piece ,1 piece ,1/2 cup ,1 piece ,1 piece ,1/2 piece ,1/2 piece ,1 piece ,1/2 cup ,1 piece ,1 piece ,1 piece ,1/4 piece ,1/4 piece ,1 piece ,1/4 piece ,1/4 piece ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 piece ,1 piece ,1/4 piece ,1/4 piece ,1 piece ,1 piece ,1/4 cup ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece",1 cup,,0.5,,,,cup,24123120.0,135.0,135.0,67.5,201.15,100.575,37.746,18.873,0.0,0.0,4.401,2.2005
040909116.png,median,25221250,"Pepperoni, not further specified subcategory assigned",1 cup,1.1794,463,https://asa24.nci.nih.gov/images/040909116.png,Pepperoni — thin slices of cured spicy salami (pepperoni).,['25221250'],1.0,cup,"8 ounces ,7 ounces ,6 ounces ,5 ounces ,4 ounces ,3 ounces ,2 ounces ,1 ounce ,1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",4 ounces,,0.25,,,,cup,25221250.0,140.0,140.0,35.0,705.6,176.4,26.95,6.7375,1.652,0.413,64.792,16.198
080808408.png,median,14104400,"Cheese, Feta",5/8 cup,0.625,465,https://asa24.nci.nih.gov/images/080808408.png,"Crumbled fresh curd cheese — likely ricotta-style or paneer (fresh, mild white cheese).",['14110050'],0.625,cup,"1 slice ,1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",1/4 cup,,0.25,,10059.0,0.0,cup,14104400.0,150.0,93.75,37.5,248.4375,99.375,13.321875,5.32875,3.6375,1.455,20.146874999999998,8.05875
031009115.png,median,75510020,"Olives, black",3/8 cup,0.375,467,https://asa24.nci.nih.gov/images/031009115.png,Sliced (pitted) black olives — olive rings (likely canned/juxtaposed as olive rondelle).,['75510020'],0.375,cup,"1 olive ,1 cup ,1 olive ,1 olive ,1 olive ,1 olive ,1 olive ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,1 olive ,3/8 cup ,1/4 cup ,1/8 cup ,1 olive ,1 olive ,1 olive ,1 olive ,1 olive ,1 olive ,1 olive ,1 olive ,1 olive",1/4 cup,,0.25,,10192.0,0.0,cup,75510020.0,135.0,50.625,33.75,58.725,39.15,0.42525,0.2835,3.05775,2.0385,5.518125,3.67875
031110104.png,median,43104000,Flax seeds,1/2 cup,0.5,468,https://asa24.nci.nih.gov/images/031110104.png,Instant coffee granules (freeze-dried instant coffee).,['92191100'],0.5,cup,"1 cup ,7/8 cup ,3/4 cup ,5/8 cup ,1/2 cup ,3/8 cup ,1/4 cup ,1/8 cup",1/4 cup,,0.125,,10205.0,0.0,cup,43104000.0,168.0,84.0,21.0,448.56,112.14,15.3636,3.8409,24.2592,6.0648,35.41439999999999,8.853599999999998
081502107.png,median,53243000,"Cookie, vanilla sandwich",1 sandwich,1.0,470,https://asa24.nci.nih.gov/images/081502107.png,"A small round scalloped-edge butter/cracker biscuit — e.g., a Ritz-style savory cracker.",['54301030'],1.0,sandwich,"1 sandwich ,1 sandwich",1 sandwich,,1,,61858.0,0.0,sandwich,53243000.0,14.0,14.0,14.0,67.62,67.62,0.63,0.63,10.094,10.094,2.8000000000000003,2.8000000000000003
081502107.png,median,53243000,"Cookie, vanilla sandwich",1 sandwich,1.0,470,https://asa24.nci.nih.gov/images/081502107.png,"A small round scalloped-edge butter/cracker biscuit — e.g., a Ritz-style savory cracker.",['54301030'],1.0,sandwich,"1 sandwich ,1 sandwich",1 sandwich,,1,,61861.0,0.0,sandwich,53243000.0,14.0,14.0,14.0,67.62,67.62,0.63,0.63,10.094,10.094,2.8000000000000003,2.8000000000000003
113093b.png,median,74406100,Steak sauce,3 tablespoons,0.1875,471,https://asa24.nci.nih.gov/images/113093b.png,Tomato-based condiment — likely ketchup or tomato paste (a thick red tomato sauce).,"['74401010', '74401110']",3.0,tablespoon,"1/2 cup ,1/2 cup ,1/3 cup ,1/3 cup ,1/4 cup ,1/4 cup ,3 tablespoons ,3 tablespoons ,2 tablespoons ,2 tablespoons ,1 tablespoon ,1 tablespoon",3 tablespoons,,3,,,,tablespoon,74406100.0,17.0,51.0,51.0,48.45,48.45,0.6375000000000001,0.6375000000000001,11.2404,11.2404,0.1173,0.1173
091907144.png,median,91723000,"Candy, marshmallow",1 cup,1.0,481,https://asa24.nci.nih.gov/images/091907144.png,Mini marshmallows — small confectionery marshmallows (the typical sugar/gelatin/corn-syrup variety).,['91723000'],1.0,cup,"10 pieces ,5 pieces ,1 piece ,1 piece ,1 piece ,1 cup ,3/4 cup ,1/2 cup ,1 piece ,3/8 cup ,1/4 cup ,1/8 cup",1/2 cup,,1.25,,,,cup,91723000.0,40.0,40.0,50.0,127.2,159.0,0.72,0.9,32.52,40.65,0.08,0.1
092810106.png,median,58106725,"Pizza with meat and vegetables, from restaurant or fast food, medium crust",3/4 piece,0.0938,482,https://asa24.nci.nih.gov/images/092810106.png,A small slice of pizza — likely a plain cheese pizza slice.,['58106225'],0.75,piece,"1 pastry ,1 pastry ,1 piece ,1 piece ,1 piece ,1 pastry ,1 piece ,3/4 personal size pizza ,1 pastry ,1/2 personal size pizza ,1 pastry ,1/4 personal size pizza ,1 pastry ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1 pastry ,1 piece ,3/4 piece ,1 piece ,3/4 piece ,3/4 piece ,1 piece ,3/4 piece ,1 piece ,1 piece ,1 piece ,1 piece ,1/2 piece ,1/2 piece ,1/2 piece ,1/2 piece ,1 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1/4 piece ,1/4 piece ,1 piece ,1/4 piece ,1 piece ,1 piece ,1 piece ,1 piece",1 piece,,1,,,,piece,58106725.0,144.0,108.0,144.0,263.52,351.36,11.901599999999998,15.868799999999998,27.4104,36.5472,11.772,15.696000000000002
040209123.png,median,26155110,"Fish, tuna, canned",1 cup,1.0,483,https://asa24.nci.nih.gov/images/040209123.png,Appears to be diced cooked potatoes — small potato cubes (likely boiled or lightly sautéed).,['71103010'],1.0,cup,"2 cups ,1-3/4 cups ,1-1/2 cups ,1-1/4 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",1/2 cup,,0.13,,,,cup,26155110.0,135.0,135.0,17.55,114.75,14.9175,25.650000000000002,3.3345,0.10800000000000001,0.014040000000000002,1.269,0.16497
052109108.png,median,51133010,"Bread, sour dough",1/4 slice,3.7715,491,https://asa24.nci.nih.gov/images/052109108.png,A small piece of bread — likely a crusty white bread/baguette slice — sitting in milk.,['51107040'],0.25,slice,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,3/4 slice ,3/4 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,1/2 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1/2 slice ,1 slice ,3/4 slice ,1 slice ,1 slice ,1 slice ,1/2 slice ,1 slice ,1/2 slice ,1 slice ,3/4 slice ,1 slice ,3/4 slice ,1 slice ,3/4 slice ,1 slice ,1/2 slice ,1 slice ,1/2 slice ,1/4 slice ,1 slice ,1 slice ,1/2 slice ,1/2 slice ,1 slice ,1 slice ,1/4 slice ,1 slice ,1/2 slice ,1 slice ,1/4 slice ,1 slice ,1/4 slice ,1/4 slice ,1 slice ,1 slice ,1/4 slice ,1 slice ,1/4 slice ,1 slice ,1 slice ,1/4 slice ,1 slice ,1/4 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,3/4 slice ,3/4 slice ,1 slice ,3/4 slice ,1 slice ,1 slice ,3/4 slice ,1 slice ,1/2 slice ,1 slice ,1/2 slice ,1 slice ,1/2 slice ,1 slice ,1 slice ,1 slice ,1/4 slice ,1/4 slice ,1 slice ,1/4 slice ,1 slice ,1 slice ,1 slice",1/4 slice,,1,,51000.0,0.0,slice,51133010.0,10.0,2.5,10.0,6.8,27.2,0.26875,1.075,1.2970000000000002,5.188000000000001,0.0605,0.242
052208107.png,median,22709010,Pork skin rinds,1-1/2 cups,1.5,492,https://asa24.nci.nih.gov/images/052208107.png,Corn flakes — toasted corn breakfast cereal.,['57134000'],1.5,cup,"3 cups ,2-1/2 cups ,10 rinds ,2 cups ,1-1/2 cups ,5 rinds ,1 bag ,1 cup ,1/2 cup",1 cup,,0.75,,,,cup,22709010.0,30.0,45.0,22.5,244.8,122.4,27.585,13.7925,0.0,0.0,14.085,7.0425
040810120.png,median,56130000,"Pasta, cooked",1 cup,1.0,493,https://asa24.nci.nih.gov/images/040810120.png,Plain boiled spaghetti (wheat pasta) — cooked noodles served without sauce or toppings.,['56130000'],1.0,cup,"3 cups ,2-1/2 cups ,2 cups ,1-1/2 cups ,1 cup ,3/4 cup ,1/2 cup ,1/4 cup",1 cup,,1,,,,cup,56130000.0,140.0,140.0,140.0,219.8,219.8,8.064,8.064,42.952,42.952,1.288,1.288
072908420.png,median,14420100,"Cheese spread, American or Cheddar cheese base",1 slice,0.7031,498,https://asa24.nci.nih.gov/images/072908420.png,A slice of American (processed) cheese.,['14410110'],1.0,slice,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 cup ,1 slice ,1 slice ,1 slice ,1 slice ,7/8 cup ,1 cup ,3/4 cup ,7/8 cup ,1 slice ,3/4 cup ,5/8 cup ,5/8 cup ,1/2 cup ,1 slice ,1/2 cup ,3/8 cup ,3/8 cup ,4 tablespoons ,1/4 cup ,1/4 cup ,3 tablespoons ,2 tablespoons ,1/8 cup ,1/8 cup ,1 tablespoon",1 slice,,1,,51000.0,0.0,slice,14420100.0,21.0,21.0,21.0,60.9,60.9,3.4461000000000004,3.4461000000000004,1.8333000000000002,1.8333000000000002,4.4583,4.4583
072908420.png,median,14420100,"Cheese spread, American or Cheddar cheese base",1 slice,0.7031,498,https://asa24.nci.nih.gov/images/072908420.png,A slice of American (processed) cheese.,['14410110'],1.0,slice,"1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 slice ,1 cup ,1 slice ,1 slice ,1 slice ,1 slice ,7/8 cup ,1 cup ,3/4 cup ,7/8 cup ,1 slice ,3/4 cup ,5/8 cup ,5/8 cup ,1/2 cup ,1 slice ,1/2 cup ,3/8 cup ,3/8 cup ,4 tablespoons ,1/4 cup ,1/4 cup ,3 tablespoons ,2 tablespoons ,1/8 cup ,1/8 cup ,1 tablespoon",1 slice,,1,,90000.0,0.0,slice,14420100.0,21.0,21.0,21.0,60.9,60.9,3.4461000000000004,3.4461000000000004,1.8333000000000002,1.8333000000000002,4.4583,4.4583
080602164.png,median,41104010,"Pinto beans, from dried, fat added",1 cup,1.0,501,https://asa24.nci.nih.gov/images/080602164.png,Cooked red kidney beans (plain/boiled).,['41106020'],1.0,cup,"2 cups ,2 cups ,2 cups ,2 cups ,2 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-3/4 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/2 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1-1/4 cups ,1 cup ,1 cup ,1 cup ,1 cup ,1 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,3/4 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/2 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup ,1/4 cup",1 cup,,0.33,,,,cup,41104010.0,185.0,185.0,61.05,353.35,116.60549999999999,15.484499999999999,5.109884999999999,45.0845,14.877885,13.153500000000001,4.340655
