dish_id,total_calories,total_mass,total_fat,total_carbs,total_protein,ingredients,sorted_ingredients
dish_1565811061,380.320007,324,7.762,9.06,65.801003,"chicken, carrot, spinach (raw), broccoli","broccoli, carrot, chicken, spinach (raw)"
dish_1568666184,28.500002,190,0.38,5.51,2.66,lettuce,lettuce
dish_1563219009,388.359711,202,19.842056,18.989845,31.87508,"white rice, garlic, celery, arugula, pepperoni pizza, pork, salt, rosemary, parsley, onions, zucchini, olive oil","arugula, celery, garlic, olive oil, onions, parsley, pepperoni pizza, pork, rosemary, salt, white rice, zucchini"
dish_1576171157,0,132,0,0,0,"brussels sprouts, almonds, olive oil, chili, salt, chicken apple sausage","almonds, brussels sprouts, chicken apple sausage, chili, olive oil, salt"
dish_1564601569,208.098145,291,7.830707,31.273438,6.68656,"turnips, roasted potatoes, brussels sprouts, salt, pepper, olive oil","brussels sprouts, olive oil, pepper, roasted potatoes, salt, turnips"
dish_1562788032,137.238892,214,6.001858,12.60999,9.557199,"caesar salad, vinegar, onions, shallots, pepper, broccoli, cherry tomatoes, cantaloupe, brown rice, pork, eggplant, basil, parsley, lemon juice, olive oil, garlic, salt","basil, broccoli, brown rice, caesar salad, cantaloupe, cherry tomatoes, eggplant, garlic, lemon juice, olive oil, onions, parsley, pepper, pork, salt, shallots, vinegar"
dish_1561577177,234.606445,156,11.785346,24.279522,9.124969,"tofu, chard, blueberries, vinegar, pepper, cheese pizza, walnuts, salt, roasted potatoes, olive oil, mustard, arugula","arugula, blueberries, chard, cheese pizza, mustard, olive oil, pepper, roasted potatoes, salt, tofu, vinegar, walnuts"
dish_1560974769,3943.325195,3051,10.976549,844.568604,83.749603,"spinach (raw), tortilla chips, corn, cheese, white rice, cherry tomatoes, lime, tomatoes, chili, garlic, salt, sour cream, onions, black beans","black beans, cheese, cherry tomatoes, chili, corn, garlic, lime, onions, salt, sour cream, spinach (raw), tomatoes, tortilla chips, white rice"
dish_1560543525,83.43,187,3.887,10.716001,3.249,"olives, tomatoes, caesar salad","caesar salad, olives, tomatoes"
dish_1563551220,561.703552,558,14.519855,79.790924,28.948807,"cream cheese, berries, greek yogurt, milk, chia seeds, bagels, egg whites, olive oil, sweet potato","bagels, berries, chia seeds, cream cheese, egg whites, greek yogurt, milk, olive oil, sweet potato"
dish_1567020394,176.15863,265,12.666015,16.685022,13.626102,"fish, pepper, kale, parsley, olive oil, chive, broccoli, cherry tomatoes, wheat berry, chard, lemon juice, salt, shallots, garlic, brussels sprouts","broccoli, brussels sprouts, chard, cherry tomatoes, chive, fish, garlic, kale, lemon juice, olive oil, parsley, pepper, salt, shallots, wheat berry"
dish_1565378731,154.358154,207,4.243155,27.449049,4.422395,"wheat berry, carrot, salt, pepper, olive oil","carrot, olive oil, pepper, salt, wheat berry"
dish_1563302420,435.626282,381,14.9235,29.277687,45.639103,"chicken, garlic, shallots, mushroom, pepper, spinach (raw), wheat berry, olive oil, thyme, parsley, lemon juice, salt, roasted potatoes, carrot","carrot, chicken, garlic, lemon juice, mushroom, olive oil, parsley, pepper, roasted potatoes, salt, shallots, spinach (raw), thyme, wheat berry"
dish_1562776497,291.832458,292,13.205418,32.771591,11.634132,"pepper, olive oil, brussels sprouts, sweet potato, scrambled eggs, salt","brussels sprouts, olive oil, pepper, salt, scrambled eggs, sweet potato"
dish_1568318408,907.119995,563,43.207996,9.174999,117.905998,"mixed greens, chicken, broccoli, steak","broccoli, chicken, mixed greens, steak"
dish_1563566810,392.292175,331,18.451838,51.255371,9.994014,"mustard, olive oil, cucumbers, cherry tomatoes, figs, salt, vinegar, wild rice, olives, wheat berry, chard, spinach (raw)","chard, cherry tomatoes, cucumbers, figs, mustard, olive oil, olives, salt, spinach (raw), vinegar, wheat berry, wild rice"
dish_1560527225,937.789368,503,65.745911,31.893578,52.88044,"garlic, tomatoes, mustard greens, potatoes, olive oil, cucumbers, vinegar, spinach (raw), mustard, bacon, sausage, scrambled eggs, berries, salt","bacon, berries, cucumbers, garlic, mustard, mustard greens, olive oil, potatoes, salt, sausage, scrambled eggs, spinach (raw), tomatoes, vinegar"
dish_1562872396,179.563156,186,5.108879,3.96911,28.588114,"thyme, garlic, lemon juice, zucchini, wheat berry, pepper, salt, olive oil, basil, rosemary, parsley, spinach (raw), squash, chicken, bok choy","basil, bok choy, chicken, garlic, lemon juice, olive oil, parsley, pepper, rosemary, salt, spinach (raw), squash, thyme, wheat berry, zucchini"
dish_1560456853,405.703369,501,26.503923,43.402229,35.031845,"parsley, salt, broccoli, fish, jicama, olive oil, sour cream, nopales, lime, chive, carrot, corn, garlic, caesar salad, pepper, arugula, wild rice","arugula, broccoli, caesar salad, carrot, chive, corn, fish, garlic, jicama, lime, nopales, olive oil, parsley, pepper, salt, sour cream, wild rice"
dish_1565726949,451.546997,372,27.147779,22.201359,29.088448,"roasted potatoes, mustard, onions, shallots, vinegar, arugula, beef, celery root, bok choy, millet, spinach (cooked), salt, broccoli, cranberries, olive oil, squash","arugula, beef, bok choy, broccoli, celery root, cranberries, millet, mustard, olive oil, onions, roasted potatoes, salt, shallots, spinach (cooked), squash, vinegar"
dish_1564777986,372.230896,221,18.809,21.323952,28.163883,"cheese pizza, broccoli, olive oil, spinach (cooked), shallots, onions, vinegar, salt, millet, bok choy, beef","beef, bok choy, broccoli, cheese pizza, millet, olive oil, onions, salt, shallots, spinach (cooked), vinegar"
dish_1566931674,990.989014,531,76.803001,23.140001,58.401997,"chicken, mixed greens, avocado, broccoli, parmesan cheese, olive oil, olives","avocado, broccoli, chicken, mixed greens, olive oil, olives, parmesan cheese"
dish_1559675234,36.970001,120,0.271,8.135,2.075,"carrot, bell peppers, cherry tomatoes, brussels sprouts","bell peppers, brussels sprouts, carrot, cherry tomatoes"
dish_1557937758,106.782997,128,2.262,18.932001,3.53,"blackberries, strawberries, yam, raspberries, eggs","blackberries, eggs, raspberries, strawberries, yam"
dish_1559678127,108.642006,170,7.418569,9.871039,3.004627,"vinegar, parsley, eggplant, cherry tomatoes, salt, garlic, carrot, mixed greens, olive oil, broccoli, cucumbers","broccoli, carrot, cherry tomatoes, cucumbers, eggplant, garlic, mixed greens, olive oil, parsley, salt, vinegar"
dish_1562687299,180.821609,196,12.194806,18.46726,1.436127,"berries, bell peppers, salt, mustard, cucumbers, garlic, olive oil, vinegar, radishes, honeydew melons","bell peppers, berries, cucumbers, garlic, honeydew melons, mustard, olive oil, radishes, salt, vinegar"
dish_1560367952,414.733154,221,21.073912,45.956913,24.938904,"fish, spinach (raw), pizza, onions, country rice, olive oil, salt, garlic, green onions","country rice, fish, garlic, green onions, olive oil, onions, pizza, salt, spinach (raw)"
dish_1563898722,343.350006,303,23.472,9.870001,23.232,"broccoli, scrambled eggs","broccoli, scrambled eggs"
dish_1562698276,434.58316,307,16.904676,35.99662,31.992001,"spinach (cooked), shallots, salt, onions, broccoli, olive oil, vinegar, white rice, beef, millet, bok choy","beef, bok choy, broccoli, millet, olive oil, onions, salt, shallots, spinach (cooked), vinegar, white rice"
dish_1560367733,661.441162,388,26.763107,54.923664,46.178318,"vinegar, cherry tomatoes, white rice, croutons, garlic, broccoli, lemon juice, olive oil, pork, brown rice, pepper, potatoes, shallots, onions, basil, parsley, salt","basil, broccoli, brown rice, cherry tomatoes, croutons, garlic, lemon juice, olive oil, onions, parsley, pepper, pork, potatoes, salt, shallots, vinegar, white rice"
dish_1567106668,80.309998,248,0.441,18.302002,2.98,"onions, cherry tomatoes, carrot, bell peppers","bell peppers, carrot, cherry tomatoes, onions"
dish_1559245697,163.716354,289,2.007221,36.953289,3.405009,"salt, olive oil, pepper, pears, garden salad, carrot","carrot, garden salad, olive oil, pears, pepper, salt"
dish_1562009006,470.716644,323,25.425642,21.06357,38.975388,"wheat berry, olive oil, jalapenos, pork, salt, pizza, cabbage, garlic, caesar salad, carrot, parsley, lemon juice, mayonnaise, pepper","cabbage, caesar salad, carrot, garlic, jalapenos, lemon juice, mayonnaise, olive oil, parsley, pepper, pizza, pork, salt, wheat berry"
dish_1565640914,774.291992,457,53.178001,20.476,55.195,"olives, mixed greens, olive oil, black beans, cucumbers, parmesan cheese, chicken","black beans, chicken, cucumbers, mixed greens, olive oil, olives, parmesan cheese"
dish_1565726848,102.105309,121,8.046616,6.780674,2.597133,"celery root, salt, broccoli, mustard, onions, olive oil, cranberries, vinegar, arugula","arugula, broccoli, celery root, cranberries, mustard, olive oil, onions, salt, vinegar"
dish_1563996625,342.701141,215,23.042091,8.849509,26.378635,"parsley, steak, brown rice, jalapenos, salt, shallots, cilantro, caesar salad, garlic, vinegar, lemon juice, olive oil, tatsoi","brown rice, caesar salad, cilantro, garlic, jalapenos, lemon juice, olive oil, parsley, salt, shallots, steak, tatsoi, vinegar"
dish_1563566939,286.027252,238,6.804595,48.869175,10.508528,"vinegar, blueberries, wild rice, pecans, chard, arugula, mustard, olive oil, garlic, salt","arugula, blueberries, chard, garlic, mustard, olive oil, pecans, salt, vinegar, wild rice"
dish_1562011765,423.923004,283,23.582834,14.153584,39.041424,"jalapenos, mayonnaise, olive oil, garlic, carrot, brussels sprouts, salt, pepper, wheat berry, pork, cabbage, lemon juice, parsley","brussels sprouts, cabbage, carrot, garlic, jalapenos, lemon juice, mayonnaise, olive oil, parsley, pepper, pork, salt, wheat berry"
dish_1559246053,251.04599,494,0.822,63.925999,3.73,"cauliflower, orange, berries, pears","berries, cauliflower, orange, pears"
dish_1566933226,245.449509,171,7.784025,19.447062,22.552277,"couscous, garlic, parsley, basil, lemon juice, olive oil, thyme, salt, chicken thighs, brown rice, radishes, arugula, vinegar","arugula, basil, brown rice, chicken thighs, couscous, garlic, lemon juice, olive oil, parsley, radishes, salt, thyme, vinegar"
dish_1561751958,381.226379,293,19.166792,10.987133,37.790176,"arugula, brown rice, squash, salmon, pepper, salt, olive oil, thyme","arugula, brown rice, olive oil, pepper, salmon, salt, squash, thyme"
dish_1559848857,28.089998,53,0.159,6.89,0.424,mandarin oranges,mandarin oranges
dish_1563813308,224.982895,76,16.446194,3.901661,15.332276,"salt, pepper, brussels sprouts, olive oil, bacon","bacon, brussels sprouts, olive oil, pepper, salt"
dish_1561393764,280.799988,182,20.096001,5.524,19.066,"broccoli, scrambled eggs, bacon","bacon, broccoli, scrambled eggs"
dish_1560527140,276.665314,138,18.125912,13.435576,14.706437,"salt, tomatoes, garlic, mustard greens, potatoes, olive oil, cucumbers, spinach (raw), vinegar, bacon, mustard","bacon, cucumbers, garlic, mustard, mustard greens, olive oil, potatoes, salt, spinach (raw), tomatoes, vinegar"
dish_1565725095,121.720001,257,5.134,19.185001,3.149,"cherry tomatoes, olives, carrot, bell peppers","bell peppers, carrot, cherry tomatoes, olives"
dish_1560444948,171.316879,231,10.029442,17.637623,4.611491,"cucumbers, watermelon, pineapple, scrambled eggs, radishes, salt, garlic, honeydew melons, olive oil, bell peppers, mustard, vinegar","bell peppers, cucumbers, garlic, honeydew melons, mustard, olive oil, pineapple, radishes, salt, scrambled eggs, vinegar, watermelon"
dish_1564170542,523.367859,440,25.166206,18.044437,52.976246,"thyme, zucchini, olive oil, broccoli, salt, salmon, pepper, arugula, brown rice, squash","arugula, broccoli, brown rice, olive oil, pepper, salmon, salt, squash, thyme, zucchini"
dish_1563391959,245.774109,315,24.884579,12.991465,29.050703,"garlic, arugula, squash, onions, olive oil, zucchini, broccoli, salt, jalapenos, pepper, quinoa, fish, tomatillo, lemon juice, cilantro","arugula, broccoli, cilantro, fish, garlic, jalapenos, lemon juice, olive oil, onions, pepper, quinoa, salt, squash, tomatillo, zucchini"
dish_1562963648,252.588776,247,9.243377,33.273422,10.225956,"mixed greens, caesar salad, carrot, cabbage, pizza, rice noodles, garlic, soy sauce, olive oil, green onions, vinegar, radishes","cabbage, caesar salad, carrot, garlic, green onions, mixed greens, olive oil, pizza, radishes, rice noodles, soy sauce, vinegar"
dish_1568318480,1119.280029,587,67.208,9.174999,117.905998,"mixed greens, chicken, olive oil, steak, broccoli","broccoli, chicken, mixed greens, olive oil, steak"
dish_1559841979,39.289997,85,0.287,9.13,1.192,"broccoli, mandarin oranges","broccoli, mandarin oranges"
dish_1561575274,305.180023,145,17.519951,4.303404,29.621891,"olive oil, onions, salt, shallots, spinach (cooked), millet, bok choy, beef, vinegar","beef, bok choy, millet, olive oil, onions, salt, shallots, spinach (cooked), vinegar"
dish_1562096401,366.863678,352,15.268942,11.065385,44.5625,"chicken thighs, lemon juice, mushroom, wine, green beans, quinoa, salt, garlic, spinach (cooked), shallots, olive oil, cucumbers, eggplant, squash","chicken thighs, cucumbers, eggplant, garlic, green beans, lemon juice, mushroom, olive oil, quinoa, salt, shallots, spinach (cooked), squash, wine"
dish_1561737200,478.582001,262,32.230999,5.929,37.081001,"egg whites, sausage","egg whites, sausage"
dish_1562183175,290.28244,324,15.717025,32.917038,7.615252,"arugula, blueberries, vinegar, spinach (raw), parsley, roasted potatoes, pepper, chard, green beans, mushroom, mustard, olive oil, almonds, salt, carrot, walnuts","almonds, arugula, blueberries, carrot, chard, green beans, mushroom, mustard, olive oil, parsley, pepper, roasted potatoes, salt, spinach (raw), vinegar, walnuts"
dish_1565813414,139.720078,179,9.889826,3.935386,12.944803,"garlic, salt, mustard, blueberries, olive oil, tofu, spinach (raw), vinegar, radishes","blueberries, garlic, mustard, olive oil, radishes, salt, spinach (raw), tofu, vinegar"
dish_1567107989,140.139297,111,9.906542,10.88412,3.713354,"chickpeas, garlic, salt, lemon juice, parsley, pears, olive oil, arugula, pepper","arugula, chickpeas, garlic, lemon juice, olive oil, parsley, pears, pepper, salt"
dish_1557853429,330.152985,276,13.586999,33.413998,17.637001,"strawberries, eggs, yam","eggs, strawberries, yam"
dish_1563475874,93.029999,251,0.401,22.709999,2.23,"pineapple, honeydew melons, cauliflower","cauliflower, honeydew melons, pineapple"
dish_1561578676,212.034836,224,10.345771,13.637113,16.441778,"onions, olive oil, cauliflower, salt, roasted potatoes, millet, spinach (cooked), shallots, bok choy, beef, mushroom, vinegar","beef, bok choy, cauliflower, millet, mushroom, olive oil, onions, roasted potatoes, salt, shallots, spinach (cooked), vinegar"
dish_1560526490,141.67276,170,8.34413,16.85125,2.338025,"parsley, cucumbers, blueberries, mustard greens, almonds, olive oil, mustard, spinach (raw), pineapple, salt, carrot, tomatoes, garlic, berries, vinegar","almonds, berries, blueberries, carrot, cucumbers, garlic, mustard, mustard greens, olive oil, parsley, pineapple, salt, spinach (raw), tomatoes, vinegar"
dish_1557861837,61.883999,123,5.827,4.46,8.698,"eggplant, caesar salad, fish","caesar salad, eggplant, fish"
dish_1559846528,322.726013,267,17.159,40.509998,9.188,"pears, broccoli, almonds","almonds, broccoli, pears"
dish_1562008738,64.066612,109,4.61,5.137444,2.1365,"arugula, chard, vinegar, cauliflower, garlic, salt, olive oil, mustard, pecans, blueberries","arugula, blueberries, cauliflower, chard, garlic, mustard, olive oil, pecans, salt, vinegar"
dish_1565203015,663.939575,397,19.142382,8.94381,107.055565,"parsley, chard, lemon juice, garlic, chicken, chive, salt, brown rice, olive oil, basil, rosemary","basil, brown rice, chard, chicken, chive, garlic, lemon juice, olive oil, parsley, rosemary, salt"
dish_1558380181,374.936005,313,18.373999,32.721001,29.021999,"almonds, deprecated, grapes","almonds, deprecated, grapes"
